"area","age","tree","block","clone","dist_row","dist_col","row","col","dbh","hei","vol","mai"
2,6,1136,12,"C6638",2,3,20,36,17.8,27.2,0.296197796,78.10446151
2,6,1137,12,"C6749",2,3,20,37,12.9,24.4,0.14547228,38.35961717
2,6,1138,12,"1128",2,3,20,38,11.5,20.6,0.097637273,22.06799475
2,6,1139,12,"C6656",2,3,20,39,15,25.4,0.200567483,52.88768328
2,6,1140,12,"C6780",2,3,20,40,17.2,26.8,0.273608189,61.84097415
2,6,1141,12,"C6730",2,3,20,41,9.4,18.6,0.060224575,15.88063142
2,6,1142,12,"C6690",2,3,20,42,10.5,19.2,0.07642148,20.15159673
2,6,1143,12,"C6762",2,3,20,43,15.9,24.6,0.215386252,56.79524768
2,6,1144,12,"C6775",2,3,20,44,13.2,20.6,0.12571894,28.41501823
2,6,1145,12,"1046",2,3,20,45,8,12.8,0.029582363,7.800579629
2,6,1146,12,"C6721",2,3,20,46,11.3,19.8,0.090475956,23.85762466
2,6,1147,12,"C6756",2,3,20,47,18.8,24.8,0.295484384,77.91634162
2,6,1148,12,"C6633",2,3,20,48,14,22.4,0.153700528,34.73942203
2,6,1149,12,"C6764",2,3,20,49,11.5,20.6,0.097637273,25.74599388
2,6,1150,12,"C6699",2,3,20,50,14.1,22.4,0.155719487,41.06170554
2,6,1151,12,"C6498",2,3,19,50,17.2,27.4,0.280422283,63.38109685
2,6,1152,12,"C6550",2,3,19,49,8.1,14.6,0.035027766,7.916982114
2,6,1153,12,"C6521",2,3,19,48,13.5,24.6,0.159558755,36.06349971
2,6,1154,12,"C6586",2,3,19,47,16.6,26.4,0.252115345,66.48035038
2,6,1155,12,"C6555",2,3,19,46,16.6,26.6,0.254238268,67.04014434
2,6,1156,12,"C6526",2,3,19,45,16.4,24.8,0.230027669,60.6560463
2,6,1157,12,"C6493",2,3,19,44,11.8,21.6,0.107893314,28.4504114
2,6,1158,12,"C6561",2,3,19,43,17.5,27.4,0.289455402,76.32655798
2,6,1159,12,"C6512",2,3,19,42,13.2,23.4,0.144842104,38.19344606
2,6,1160,12,"C6589",2,3,19,41,19.8,28.6,0.380707496,100.3888427
2,6,1161,12,"C6270",2,3,19,40,9.4,18.2,0.058787349,15.5016488
2,6,1162,12,"C6605",2,3,19,39,17.8,27.4,0.298618527,78.74278442
2,6,1163,12,"C6507",2,3,19,38,13.8,23.4,0.157141739,41.43673939
2,6,1164,12,"C6537",2,3,19,37,16.9,26.6,0.262726154,69.27831674
2,6,1165,12,"C6549",2,3,19,36,20.1,28.4,0.388311215,102.393869
2,6,1166,12,"C6596",2,3,19,35,8.8,11.6,0.031581233,8.32766211
2,6,1167,12,"C6492",2,3,19,34,12.6,22.4,0.126700193,33.40960158
2,6,1168,12,"C6524",2,3,19,33,12.7,22.6,0.129825853,34.23380759
2,6,1169,12,"C6607",2,3,19,32,9.7,13.4,0.044316993,11.68595753
2,6,1170,12,"C6508",2,3,19,31,9.1,15.8,0.047339379,12.48293106
2,6,1171,12,"C6269",2,3,19,30,12.1,20.6,0.107180051,28.26233107
2,6,1172,12,"C6491",2,3,19,29,15.3,26,0.213449292,56.28449045
2,6,1173,12,"C6587",2,3,19,28,17.2,28.6,0.29409992,77.5512722
2,6,1174,12,"C6588",2,3,19,27,15.3,26.4,0.217100841,57.24736811
2,6,1175,12,"C6612",2,3,19,26,12.7,22.6,0.129825853,34.23380759
2,6,1176,12,"C6497",2,3,19,25,9.7,18.4,0.063033857,16.62141161
2,6,1177,12,"C6494",2,3,19,24,16.7,25.4,0.244202219,55.19463117
2,6,1178,12,"C6489",2,3,19,23,10.6,18.6,0.075066142,19.79420734
2,6,1179,12,"C6517",2,3,19,22,17.2,27.4,0.280422283,73.94461299
2,6,1180,12,"C6595",2,3,19,21,13.5,24.8,0.161000664,42.45430013
2,6,1181,12,"C6563",2,3,19,20,18,26.8,0.29739288,78.41959335
2,6,1182,12,"C6545",2,3,19,19,NA,NA,NA,NA
2,6,1183,12,"C6603",2,3,19,18,7,12.8,0.023158074,6.106557577
2,6,1184,12,"C6619",2,3,19,17,18.2,28.6,0.32620853,86.01799854
2,6,1185,12,"C6571",2,3,19,16,20.1,28.6,0.391350613,103.1953286
2,6,1186,12,"C6617",2,3,19,15,14,22.4,0.153700528,40.5293257
2,6,1187,12,"C6234",2,3,19,14,8.8,17.4,0.049553248,13.0667069
2,6,1188,12,"C6599",2,3,19,13,14.6,24.6,0.184202668,48.57244181
2,6,1189,12,"C6600",2,3,19,12,16,24.8,0.219845443,57.97109285
2,6,1190,12,"C6580",2,3,19,11,18.9,26.8,0.325223518,73.50708047
2,6,1191,12,"C6525",2,3,19,10,13.7,22.6,0.149181669,39.33774695
2,6,1192,12,"C6576",2,3,19,9,16,25.4,0.225762728,51.02693396
2,6,1193,12,"C6406",2,3,19,8,11.5,20.6,0.097637273,22.06799475
2,6,1194,12,"C6604",2,3,19,7,8.3,16,0.040552515,10.69330145
2,6,1195,12,"C6516",2,3,19,6,15.9,22.8,0.197949144,52.19725292
2,6,1196,12,"C6543",2,3,19,5,18.5,27.6,0.323102922,85.19907992
2,6,1197,12,"C6578",2,3,19,4,21.4,28.8,0.442418434,99.99549718
2,6,1198,12,"C6522",2,3,19,3,NA,NA,NA,NA
2,6,1199,12,"C6506",2,3,19,2,16.2,28,0.257375921,67.86751268
2,6,1200,12,"C6542",2,3,19,1,17.6,27.2,0.290124256,76.50292848
2,6,1201,13,"C6632",2,3,18,1,16.6,27.4,0.262747572,59.38625545
2,6,1202,13,"C6745",2,3,18,2,13.8,22.6,0.151184312,39.8658241
2,6,1203,13,"C6629",2,3,18,3,20.4,28.4,0.399003878,105.2134196
2,6,1204,13,"C6728",2,3,18,4,11.5,21,0.099745903,22.5445876
2,6,1205,13,"C6783",2,3,18,5,NA,NA,NA,NA
2,6,1206,13,"C6751",2,3,18,6,18.2,27.4,0.311037625,82.01757923
2,6,1207,13,"C6653",2,3,18,7,20.5,29.2,0.415216926,109.4886419
2,6,1208,13,"C6744",2,3,18,8,NA,NA,NA,NA
2,6,1209,13,"C6662",2,3,18,9,16.9,27.6,0.273722385,72.17791535
2,6,1210,13,"1274",2,3,18,10,8,14.4,0.033718244,8.891171198
2,6,1211,13,"C6764",2,3,18,11,12.6,24.6,0.140598906,37.0745562
2,6,1212,13,"C6633",2,3,18,12,15,25.4,0.200567483,45.33229995
2,6,1213,13,"C6692",2,3,18,13,16.7,26.6,0.257053481,67.78248854
2,6,1214,13,"C6640",2,3,18,14,12.4,26.4,0.147677724,38.94117127
2,6,1215,13,"C6763",2,3,18,15,11.8,24.8,0.12579233,33.17020693
2,6,1216,13,"C6719",2,3,18,16,11.8,22.6,0.113457059,29.91751666
2,6,1217,13,"C6625",2,3,18,17,15.3,26,0.213449292,48.24384896
2,6,1218,13,"C6699",2,3,18,18,15.9,26.2,0.231005696,60.91394248
2,6,1219,13,"C6730",2,3,18,19,8,10.6,0.023990249,6.325994058
2,6,1220,13,"C6738",2,3,18,20,8.6,14.4,0.038499364,10.15190568
2,6,1221,13,"C6721",2,3,18,21,18.5,26.6,0.310122929,81.77638294
2,6,1222,13,"C6756",2,3,18,22,12.7,23.2,0.133660853,35.2450594
2,6,1223,13,"C6707",2,3,18,23,8.6,15.8,0.042679777,11.25423982
2,6,1224,13,"1128",2,3,18,24,19.3,28,0.354808751,80.19394034
2,6,1225,13,"C6765",2,3,18,25,18.3,26.6,0.304003378,80.162717
2,6,1226,13,"57",2,3,18,26,8.1,16.8,0.040938977,10.79520773
2,6,1227,13,"C6675",2,3,18,27,10.7,18.8,0.077282603,20.3786664
2,6,1228,13,"C6703",2,3,18,28,11.3,16,0.071402346,18.82810011
2,6,1229,13,"C6780",2,3,18,29,15.1,24.8,0.197704596,44.68522983
2,6,1230,13,"C6642",2,3,18,30,17.2,27.6,0.28269735,74.54452586
2,6,1231,13,"C6660",2,3,18,31,16.4,24.8,0.230027669,60.6560463
2,6,1232,13,"C6733",2,3,18,32,13.5,22.6,0.145212843,38.29120614
2,6,1233,13,"C6688",2,3,18,33,16.7,26.4,0.254907051,67.21649591
2,6,1234,13,"C7074",2,3,18,34,18.3,28.4,0.326943345,86.21176191
2,6,1235,13,"C6656",2,3,18,35,16.6,26.8,0.256362964,67.60040584
2,6,1236,13,"C6782",2,3,18,36,15.7,25.8,0.221880641,58.50775456
2,6,1237,13,"C6722",2,3,18,37,11.2,20.6,0.093017993,24.52793484
2,6,1238,13,"C6652",2,3,18,38,18.8,29.8,0.362372767,95.55415387
2,6,1239,13,"C6690",2,3,18,39,13.5,26.6,0.174034891,45.89129844
2,6,1240,13,"C6771",2,3,18,40,17.3,27.4,0.283418854,74.73477954
2,6,1241,13,"C6762",2,3,18,41,18.8,28.8,0.348887861,91.99831621
2,6,1242,13,"C6749",2,3,18,42,9.5,20.6,0.068782706,18.13732677
2,6,1243,13,"C6663",2,3,18,43,15.8,28.4,0.249749021,65.85637396
2,6,1244,13,"C6757",2,3,18,44,12.9,24.6,0.146797671,38.70910992
2,6,1245,13,"C6686",2,3,18,45,20.8,30.2,0.442681674,116.7308271
2,6,1246,13,"C6639",2,3,18,46,11,19.8,0.086120572,22.70915235
2,6,1247,13,"386",2,3,18,47,15.5,26.4,0.222332601,58.626932
2,6,1248,13,"C6775",2,3,18,48,13.5,22.6,0.145212843,32.82103383
2,6,1249,13,"C6638",2,3,18,49,14.5,24.4,0.180253686,47.53113384
2,6,1250,13,"1046",2,3,18,50,12.6,20.6,0.115440192,30.44044939
2,6,1251,13,"C6545",2,3,17,50,16.1,27.6,0.250434693,56.60329625
2,6,1252,13,"C6234",2,3,17,49,5.3,12.4,0.01342305,3.539527004
2,6,1253,13,"C6605",2,3,17,48,22.3,30.6,0.510375124,134.5809279
2,6,1254,13,"C6522",2,3,17,47,17.8,28.6,0.313183688,70.78583583
2,6,1255,13,"C6517",2,3,17,46,14.9,25.2,0.19639017,51.78616668
2,6,1256,13,"C6596",2,3,17,45,12.6,23.6,0.134263416,35.4039495
2,6,1257,13,"C6580",2,3,17,44,17.8,27.4,0.298618527,67.49381522
2,6,1258,13,"C6599",2,3,17,43,14.4,25.6,0.187732133,49.50312704
2,6,1259,13,"C6269",2,3,17,42,9.4,18,0.058070045,15.31250277
2,6,1260,13,"C6493",2,3,17,41,13.7,20.6,0.134587949,35.48952557
2,6,1261,13,"C6604",2,3,17,40,14.1,24.6,0.172801548,45.56607796
2,6,1262,13,"C6537",2,3,17,39,15.9,25.4,0.223182316,58.85099368
2,6,1263,13,"C6406",2,3,17,38,11.2,19.8,0.089013311,20.11880518
2,6,1264,13,"C6521",2,3,17,37,7.7,14.8,0.032407834,7.32482463
2,6,1265,13,"C6588",2,3,17,36,18.8,26.4,0.316739008,83.52097816
2,6,1266,13,"C6270",2,3,17,35,8.8,16.8,0.047658464,12.56707064
2,6,1267,13,"C6491",2,3,17,34,16.9,26.6,0.262726154,69.27831674
2,6,1268,13,"C6543",2,3,17,33,20.2,30.2,0.419549952,110.6312184
2,6,1269,13,"C6489",2,3,17,32,16.9,26.6,0.262726154,69.27831674
2,6,1270,13,"C6516",2,3,17,31,18.3,26.8,0.306543966,80.8326452
2,6,1271,13,"C6498",2,3,17,30,13.5,22.8,0.146641296,33.14389306
2,6,1272,13,"C6508",2,3,17,29,9.3,14.6,0.045125383,11.89912198
2,6,1273,13,"C6578",2,3,17,28,24,31.6,0.605211732,136.7900689
2,6,1274,13,"C6494",2,3,17,27,10,20.4,0.074750889,16.89521
2,6,1275,13,"C6600",2,3,17,26,12.7,24.6,0.14265165,37.61584465
2,6,1276,13,"C6550",2,3,17,25,15.8,25.8,0.224478769,50.73673326
2,6,1277,13,"C6586",2,3,17,24,21,30.4,0.453833533,119.6714633
2,6,1278,13,"C6563",2,3,17,23,6.8,10.4,0.01743535,4.597531145
2,6,1279,13,"C6497",2,3,17,22,12,22.4,0.115857966,30.5506123
2,6,1280,13,"C6492",2,3,17,21,12.4,20.6,0.112102692,29.56038344
2,6,1281,13,"C6561",2,3,17,20,13.2,22.6,0.139350971,36.74548782
2,6,1282,13,"C6576",2,3,17,19,15.1,24,0.190631726,43.08661837
2,6,1283,13,"C6526",2,3,17,18,17.3,25.8,0.265091935,69.90215023
2,6,1284,13,"C6603",2,3,17,17,9.5,19,0.062873393,16.57909869
2,6,1285,13,"C6512",2,3,17,16,13.1,20.6,0.123978165,32.69182926
2,6,1286,13,"C6525",2,3,17,15,13.1,20.8,0.125316201,33.04465639
2,6,1287,13,"C6549",2,3,17,14,14,24.8,0.172102449,45.38173227
2,6,1288,13,"C6587",2,3,17,13,18,26.8,0.29739288,78.41959335
2,6,1289,13,"C6595",2,3,17,12,14.1,22.8,0.158811987,41.87716742
2,6,1290,13,"C6524",2,3,17,11,15,25,0.197061322,51.96314306
2,6,1291,13,"C6555",2,3,17,10,9.6,20.4,0.069360147,18.2895922
2,6,1292,13,"C6612",2,3,17,9,10.3,16.8,0.063601987,16.77122178
2,6,1293,13,"C6542",2,3,17,8,19.1,28.8,0.359163653,94.70794208
2,6,1294,13,"C6571",2,3,17,7,9.9,19.2,0.068605831,18.09068664
2,6,1295,13,"C6507",2,3,17,6,16.9,26.8,0.264921783,69.85728287
2,6,1296,13,"C6617",2,3,17,5,13.2,22.8,0.140721761,37.10695175
2,6,1297,13,"C6607",2,3,17,4,11.8,20.2,0.100152282,26.40917707
2,6,1298,13,"C6589",2,3,17,3,20.8,28.6,0.416702141,109.8802785
2,6,1299,13,"C6619",2,3,17,2,10.1,18,0.066244016,17.46789907
2,6,1300,13,"C6506",2,3,17,1,16.7,24.4,0.23354409,61.58329215
2,6,1301,14,"1128",2,3,16,1,11.8,24.4,0.123540175,27.92257356
2,6,1302,14,"C6653",2,3,16,2,14.5,26.6,0.198398673,52.31578927
2,6,1303,14,"C6703",2,3,16,3,16.1,28,0.254470402,67.10135592
2,6,1304,14,"C6633",2,3,16,4,NA,NA,NA,NA
2,6,1305,14,"C6749",2,3,16,5,18.5,28.8,0.338747847,89.32449368
2,6,1306,14,"C6639",2,3,16,6,15.9,26.6,0.234927396,61.94805628
2,6,1307,14,"C7074",2,3,16,7,8.4,17.2,0.04492108,11.84524938
2,6,1308,14,"C6762",2,3,16,8,20.8,28.8,0.419940944,110.7343192
2,6,1309,14,"C6763",2,3,16,9,11.8,22.6,0.113457059,29.91751666
2,6,1310,14,"C6632",2,3,16,10,14,24.6,0.170561114,38.55025483
2,6,1311,14,"C6692",2,3,16,11,16.9,27.4,0.271519546,71.59704827
2,6,1312,14,"C6686",2,3,16,12,15.9,26.2,0.231005696,60.91394248
2,6,1313,14,"C6756",2,3,16,13,9.5,19.2,0.06360913,16.77310546
2,6,1314,14,"C6662",2,3,16,14,14.6,24.8,0.18586728,49.01138364
2,6,1315,14,"C6625",2,3,16,15,17.3,27.2,0.281121339,63.53909764
2,6,1316,14,"C6775",2,3,16,16,NA,NA,NA,NA
2,6,1317,14,"1274",2,3,16,17,18.5,26.8,0.312714659,82.45979672
2,6,1318,14,"C6757",2,3,16,18,17.3,27.2,0.281121339,74.12894725
2,6,1319,14,"C6745",2,3,16,19,18,28.6,0.319665952,84.29278456
2,6,1320,14,"C6719",2,3,16,20,12.2,16,0.082174138,21.66851632
2,6,1321,14,"C6688",2,3,16,21,16.6,27.2,0.260617627,68.72231905
2,6,1322,14,"1046",2,3,16,22,9,0,0.043315426,11.421854
2,6,1323,14,"C6640",2,3,16,23,17.5,27.4,0.289455402,76.32655798
2,6,1324,14,"C6722",2,3,16,24,9.3,15,0.046501037,12.26186867
2,6,1325,14,"C6764",2,3,16,25,14.7,24.4,0.184838519,48.74010938
2,6,1326,14,"C6675",2,3,16,26,7.1,8.8,0.015674812,4.133294514
2,6,1327,14,"C6765",2,3,16,27,22.6,30.6,0.523034786,137.9191569
2,6,1328,14,"C6707",2,3,16,28,7.4,14.6,0.029678369,7.825895628
2,6,1329,14,"C6744",2,3,16,29,16.1,26.6,0.240373997,54.32937578
2,6,1330,14,"C6638",2,3,16,30,10.9,20.6,0.088500711,23.33677178
2,6,1331,14,"C6751",2,3,16,31,16.6,26.8,0.256362964,67.60040584
2,6,1332,14,"C6652",2,3,16,32,15.9,27.8,0.246731473,65.06067589
2,6,1333,14,"C6642",2,3,16,33,13.1,24.4,0.149634309,39.45710364
2,6,1334,14,"C6690",2,3,16,34,12.1,24.6,0.130538573,34.42174484
2,6,1335,14,"C6699",2,3,16,35,11,22.4,0.098773206,26.04552822
2,6,1336,14,"C6629",2,3,16,36,17.7,28.8,0.312374404,82.37007476
2,6,1337,14,"C6728",2,3,16,37,11.2,20.6,0.093017993,21.02394415
2,6,1338,14,"C6656",2,3,16,38,8.8,18.6,0.053364412,14.07167342
2,6,1339,14,"C6733",2,3,16,39,13.8,24.8,0.167621362,44.20011361
2,6,1340,14,"386",2,3,16,40,17.8,26.6,0.288947511,76.19263212
2,6,1341,14,"C6663",2,3,16,41,15.7,24.4,0.208544738,54.99120738
2,6,1342,14,"C6782",2,3,16,42,15.9,26.6,0.234927396,61.94805628
2,6,1343,14,"57",2,3,16,43,13.2,24.4,0.151735322,40.01112007
2,6,1344,14,"C6721",2,3,16,44,11.1,22.6,0.101422554,26.74413543
2,6,1345,14,"C6780",2,3,16,45,17.3,27.4,0.283418854,64.05838246
2,6,1346,14,"C6730",2,3,16,46,9,18.6,0.055609214,14.66360578
2,6,1347,14,"C6660",2,3,16,47,11.6,21.6,0.10456403,27.57251199
2,6,1348,14,"C6783",2,3,16,48,12.4,24.6,0.136534041,30.85944955
2,6,1349,14,"C6771",2,3,16,49,12.3,22.4,0.121223972,31.96557565
2,6,1350,14,"C6738",2,3,16,50,21.5,28.4,0.43933619,115.8486559
2,6,1351,14,"C6561",2,3,15,50,12.7,24.6,0.14265165,37.61584465
2,6,1352,14,"C6522",2,3,15,49,17.9,27.4,0.301701728,68.19068103
2,6,1353,14,"C6526",2,3,15,48,13.1,23.8,0.145551853,38.38059975
2,6,1354,14,"C6524",2,3,15,47,14.2,25.2,0.179805352,47.41291252
2,6,1355,14,"C6512",2,3,15,46,15.8,26.8,0.234166123,61.74731606
2,6,1356,14,"C6492",2,3,15,45,9.9,18.6,0.066228025,17.46368235
2,6,1357,14,"C6493",2,3,15,44,10.3,18.6,0.071216787,18.77916999
2,6,1358,14,"C6605",2,3,15,43,20.4,29.2,0.411510742,108.5113575
2,6,1359,14,"C6506",2,3,15,42,16.1,28.2,0.256490664,67.63407924
2,6,1360,14,"C6507",2,3,15,41,15.3,27.4,0.226256434,59.6616084
2,6,1361,14,"C6516",2,3,15,40,15,26.4,0.209359546,55.20606424
2,6,1362,14,"C6406",2,3,15,39,13.4,24.6,0.157398359,35.57520664
2,6,1363,14,"C6537",2,3,15,38,15.8,27.4,0.239997929,63.28510624
2,6,1364,14,"C6550",2,3,15,37,19.9,29,0.390215671,88.1966189
2,6,1365,14,"C6549",2,3,15,36,18.2,24.6,0.275930336,72.76013051
2,6,1366,14,"C6600",2,3,15,35,18.9,29,0.355017258,93.6145783
2,6,1367,14,"C6525",2,3,15,34,15.8,24.8,0.214833025,56.64936716
2,6,1368,14,"C6603",2,3,15,33,15.8,25.4,0.220615397,58.17412215
2,6,1369,14,"C6508",2,3,15,32,11.8,20.6,0.102358104,26.99083081
2,6,1370,14,"C6617",2,3,15,31,14.4,25,0.182850028,48.21576373
2,6,1371,14,"C6586",2,3,15,30,16.6,26.8,0.256362964,67.60040584
2,6,1372,14,"C6494",2,3,15,29,15.8,26.6,0.232225391,52.48762633
2,6,1373,14,"C6576",2,3,15,28,16.6,27.2,0.260617627,58.9048449
2,6,1374,14,"C6234",2,3,15,27,9.1,12.4,0.03616618,9.536667811
2,6,1375,14,"C6270",2,3,15,26,12.2,20.8,0.109984095,29.00173003
2,6,1376,14,"C6498",2,3,15,25,20.1,29.2,0.400482916,90.51722347
2,6,1377,14,"C6542",2,3,15,24,21.2,29.4,0.444943971,117.3273728
2,6,1378,14,"C6587",2,3,15,23,21.6,28.6,0.446558312,117.7530586
2,6,1379,14,"C6269",2,3,15,22,15,24.8,0.19531057,51.50148688
2,6,1380,14,"C6545",2,3,15,21,15.9,24.8,0.217332665,49.12156951
2,6,1381,14,"C6489",2,3,15,20,18.2,28.6,0.32620853,86.01799854
2,6,1382,14,"C6607",2,3,15,19,11.5,24.4,0.117842412,31.0738913
2,6,1383,14,"C6595",2,3,15,18,14,24.8,0.172102449,45.38173227
2,6,1384,14,"C6578",2,3,15,17,16.3,24.8,0.227462473,51.41111066
2,6,1385,14,"C6619",2,3,15,16,14.1,25.6,0.180623346,47.62860955
2,6,1386,14,"C6604",2,3,15,15,15.8,25.8,0.224478769,59.19285547
2,6,1387,14,"C6571",2,3,15,14,16.6,27.4,0.262747572,69.28396469
2,6,1388,14,"C6491",2,3,15,13,10.5,20.6,0.082637134,21.79060377
2,6,1389,14,"C6517",2,3,15,12,15.1,24.8,0.197704596,52.13276814
2,6,1390,14,"C6596",2,3,15,11,15.7,25.6,0.219970484,58.00406496
2,6,1391,14,"C6612",2,3,15,10,18.1,26.2,0.292965748,77.25220202
2,6,1392,14,"C6555",2,3,15,9,13.1,22.6,0.137421439,36.23668917
2,6,1393,14,"C6521",2,3,15,8,7.2,13.4,0.025658932,5.799436504
2,6,1394,14,"C6563",2,3,15,7,20.4,29.8,0.42091595,110.9914186
2,6,1395,14,"C6497",2,3,15,6,16.4,26,0.242426623,63.92552906
2,6,1396,14,"C6589",2,3,15,5,10.3,16,0.060246065,15.88629815
2,6,1397,14,"C6580",2,3,15,4,NA,NA,NA,NA
2,6,1398,14,"C6599",2,3,15,3,14.7,21.4,0.159768167,42.12930277
2,6,1399,14,"C6588",2,3,15,2,16.7,27.4,0.26565701,70.051155
2,6,1400,14,"C6543",2,3,15,1,19.1,27.6,0.342575833,90.33389605
3,6,1401,15,"C6699",2,3,14,1,10.8,20.6,0.087017696,19.65072021
3,6,1402,15,"C6762",2,3,14,2,14.5,24.8,0.183539736,48.35571213
3,6,1403,15,"C6675",2,3,14,3,12.5,20.4,0.112539381,21.17844978
3,6,1404,15,"386",2,3,14,4,8.8,16.6,0.047028523,12.39022019
3,6,1405,15,"C6745",2,3,14,5,19.4,28.8,0.369574866,97.36886538
3,6,1406,15,"C6775",2,3,14,6,13.5,24.4,0.158118148,41.65809441
3,6,1407,15,"C6756",2,3,14,7,NA,NA,NA,NA
3,6,1408,15,"C6733",2,3,14,8,14.6,26.8,0.202593714,53.37570781
3,6,1409,15,"C6639",2,3,14,9,NA,NA,NA,NA
3,6,1410,15,"C6721",2,3,14,10,14.5,22.4,0.163914892,43.18531506
3,6,1411,15,"C6719",2,3,14,11,10.3,19.6,0.075483272,19.88696002
3,6,1412,15,"C7074",2,3,14,12,17.9,28.8,0.318876616,84.0118124
3,6,1413,15,"C6722",2,3,14,13,6.8,12,0.02043991,5.385135871
3,6,1414,15,"C6744",2,3,14,14,11.9,20.6,0.103954206,27.38796384
3,6,1415,15,"C6751",2,3,14,15,8.7,14.4,0.039324154,10.36041291
3,6,1416,15,"1046",2,3,14,16,7.8,18,0.041245317,10.86656608
3,6,1417,15,"C6686",2,3,14,17,17.2,29.2,0.300962844,79.29221748
3,6,1418,15,"C6757",2,3,14,18,10.3,16.4,0.061921754,16.31401774
3,6,1419,15,"C6629",2,3,14,19,22.1,31.6,0.520273747,137.0722663
3,6,1420,15,"C6763",2,3,14,20,11.7,22.4,0.110602628,29.13956937
3,6,1421,15,"C6771",2,3,14,21,8.3,13.4,0.033300553,5.013385209
3,6,1422,15,"C6780",2,3,14,22,13.8,23.2,0.15565023,41.00789239
3,6,1423,15,"C6764",2,3,14,23,13.8,21.4,0.142292232,37.48856976
3,6,1424,15,"C6632",2,3,14,24,19.5,30.6,0.39906974,105.1396385
3,6,1425,15,"C6638",2,3,14,25,11.8,21.6,0.107893314,28.42576835
3,6,1426,15,"C6652",2,3,14,26,19.1,29.6,0.370265118,83.61490328
3,6,1427,15,"C6783",2,3,14,27,14.3,26.8,0.195026349,51.38199604
3,6,1428,15,"C6662",2,3,14,28,20.7,30.2,0.438787218,115.6036774
3,6,1429,15,"C6782",2,3,14,29,8.3,10.2,0.024591725,6.47898048
3,6,1430,15,"C6656",2,3,14,30,14.8,24.4,0.187150552,49.30702435
3,6,1431,15,"C6688",2,3,14,31,13.9,26.4,0.18207312,47.96931485
3,6,1432,15,"57",2,3,14,32,15,26.4,0.209359546,55.15824608
3,6,1433,15,"C6642",2,3,14,33,9.9,14.4,0.049836792,9.378636876
3,6,1434,15,"C6738",2,3,14,34,7.3,17.6,0.035626821,8.045406074
3,6,1435,15,"C6749",2,3,14,35,11.5,19.6,0.092385744,24.34011588
3,6,1436,15,"C6660",2,3,14,36,19.3,28.8,0.366089437,96.45058787
3,6,1437,15,"C6633",2,3,14,37,18.8,29.6,0.35967171,94.75976178
3,6,1438,15,"C6640",2,3,14,38,8.7,12.8,0.034500651,9.089604067
3,6,1439,15,"C6690",2,3,14,39,16.9,26.4,0.260532356,68.64032761
3,6,1440,15,"C6728",2,3,14,40,7.8,14.4,0.032188779,8.480514149
3,6,1441,15,"C6703",2,3,14,41,15.9,26.8,0.236890709,62.41165632
3,6,1442,15,"C6663",2,3,14,42,12.1,22.4,0.117634361,30.99216232
3,6,1443,15,"C6692",2,3,14,43,12.3,20,0.106882279,28.15939922
3,6,1444,15,"C6653",2,3,14,44,13.1,22.4,0.136070957,35.84950146
3,6,1445,15,"1128",2,3,14,45,15.9,26.8,0.236890709,62.41165632
3,6,1446,15,"C6625",2,3,14,46,11.6,18.4,0.087501311,23.05325421
3,6,1447,15,"C6765",2,3,14,47,18,28.8,0.322150544,84.87436749
3,6,1448,15,"1274",2,3,14,48,12.1,21.6,0.112976017,29.7648665
3,6,1449,15,"C6707",2,3,14,49,7.5,14.4,0.02995527,7.892069736
3,6,1450,15,"C6730",2,3,14,50,8.4,16.8,0.04376192,11.52959491
3,6,1451,15,"C6498",2,3,13,50,20.1,29,0.397436478,104.7093363
3,6,1452,15,"C6234",2,3,13,49,8.1,18,0.044200491,11.64514151
3,6,1453,15,"C6550",2,3,13,48,17.2,28.6,0.29409992,77.48409916
3,6,1454,15,"C6537",2,3,13,47,17.9,27.4,0.301701728,68.13161591
3,6,1455,15,"C6604",2,3,13,46,15.5,26.4,0.222332601,58.57615077
3,6,1456,15,"C6525",2,3,13,45,16.7,26.6,0.257053481,67.72377699
3,6,1457,15,"C6545",2,3,13,44,NA,NA,NA,NA
3,6,1458,15,"C6605",2,3,13,43,19.1,28.2,0.350859946,92.43819844
3,6,1459,15,"C6607",2,3,13,42,12.4,0,0.09545452,25.14862116
3,6,1460,15,"C6516",2,3,13,41,15.6,24.8,0.209873216,55.29357857
3,6,1461,15,"C6561",2,3,13,40,11,20.8,0.090966384,23.96616873
3,6,1462,15,"C6555",2,3,13,39,14.8,25.2,0.193980229,51.10638336
3,6,1463,15,"C6619",2,3,13,38,9.5,18.4,0.06067137,15.98458925
3,6,1464,15,"C6617",2,3,13,37,NA,NA,NA,NA
3,6,1465,15,"C6497",2,3,13,36,16.6,26.8,0.256362964,67.541852
3,6,1466,15,"C6599",2,3,13,35,14.4,25.4,0.186103338,42.02667714
3,6,1467,15,"C6586",2,3,13,34,17,28.8,0.290097439,76.42959802
3,6,1468,15,"C6549",2,3,13,33,18,28.6,0.319665952,84.21977219
3,6,1469,15,"C6508",2,3,13,32,10.9,17.4,0.073364867,19.32884107
3,6,1470,15,"C6571",2,3,13,31,14.8,26.6,0.205989802,54.27044732
3,6,1471,15,"C6595",2,3,13,30,15.6,24.4,0.206115698,54.30361613
3,6,1472,15,"C6517",2,3,13,29,16.4,28.6,0.269506297,71.00461835
